City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
368,atar,20.5169,-13.0499,83.77,19,59,2.44,MR,1684218084
369,victoria,22.2855,114.1577,83.43,82,79,11.01,HK,1684218084
370,opuwo,-18.0607,13.84,59.52,47,3,1.7,NA,1684218005
371,luena,-11.7833,19.9167,64.58,68,57,3.44,AO,1684218085
372,sioux lookout,50.1001,-91.917,62.67,48,100,11.5,CA,1684218085
373,pevek,69.7008,170.3133,25.5,81,47,9.35,RU,1684217910
374,puruandiro,20.0833,-101.5,63.84,55,65,2.55,MX,1684218085
375,sorong,-0.8833,131.25,87.48,69,74,13.22,ID,1684218085
376,udachnyy,66.4167,112.4,36.66,70,100,1.63,RU,1684217962
377,faya,18.3851,42.4509,77.52,33,61,4.07,SA,1684218085
378,point pedro,9.8167,80.2333,88.25,73,92,17.98,LK,1684218085
379,chisec,15.8167,-90.2833,71.42,93,74,2.13,GT,1684218085
380,labelle,26.7617,-81.4384,75.22,94,0,4.45,US,1684218085
381,kabompo,-13.5927,24.2008,63.21,61,23,6.8,ZM,1684218085
382,santa rosa,14.3122,121.1114,93.09,62,70,7.9,PH,1684218085
383,hasaki,35.7333,140.8333,75.29,71,47,13.53,JP,1684218086
384,moron,-34.6534,-58.6198,64.15,85,0,4.97,AR,1684217886
385,lahad datu,5.0268,118.327,89.53,59,16,6.69,MY,1684218086
386,timbauba,-7.5053,-35.3183,70.83,95,38,3.11,BR,1684218086
387,ostrovnoy,68.0531,39.5131,42.58,95,90,14.05,RU,1684218086
388,angoche,-16.2325,39.9086,76.46,70,8,5.99,MZ,1684218086
389,juegang,32.3174,121.1855,84.92,34,100,18.52,CN,1684218086
390,guerrero negro,27.9769,-114.0611,59.47,85,41,9.19,MX,1684218086
391,ardmore,34.1743,-97.1436,68.47,87,100,3.44,US,1684218086
392,tuatapere,-46.1333,167.6833,54.03,76,29,8.08,NZ,1684218086
393,praia da vitoria,38.7333,-27.0667,62.85,94,20,5.57,PT,1684218086
394,novoagansk,61.9449,76.6625,35.53,69,95,16.67,RU,1684218086
395,russell,32.3502,-85.1999,73.0,97,38,3.8,US,1684218087
396,xinyang,32.1228,114.0656,87.82,40,100,14.76,CN,1684218087
397,lima,-12.0432,-77.0282,71.91,84,100,11.5,PE,1684217948
398,sokoni,-6.4333,39.55,82.26,77,61,11.41,TZ,1684218087
399,kindu,-2.95,25.95,77.45,77,76,2.44,CD,1684218087
400,taihe,30.8712,105.3845,86.94,35,64,4.27,CN,1684218087
401,huilong,31.8111,121.655,77.88,56,100,23.69,CN,1684218087
402,kendari,-3.945,122.4989,82.11,84,82,2.75,ID,1684218087
403,hobyo,5.3505,48.5268,85.89,63,99,18.92,SO,1684218087
404,ornskoldsvik,63.2909,18.7153,52.86,67,72,1.45,SE,1684218050
405,amahai,-3.3333,128.9167,88.09,75,93,4.29,ID,1684218087
406,mizdah,31.4451,12.9801,60.98,49,0,14.14,LY,1684218087
407,kaeo,-35.1,173.7833,56.79,86,33,5.46,NZ,1684218087
408,ous,60.9058,61.5186,56.93,43,12,8.9,RU,1684218088
409,richards bay,-28.783,32.0377,62.94,77,10,4.85,ZA,1684217935
410,xai-xai,-25.0519,33.6442,72.86,64,70,7.78,MZ,1684218088
411,presidente epitacio,-21.7633,-52.1156,58.01,86,0,2.95,BR,1684218088
412,bathsheba,13.2167,-59.5167,81.21,83,40,10.36,BB,1684218088
413,tuburan,6.6439,122.2736,84.29,70,70,5.95,PH,1684218088
414,berezovka,53.7214,25.4993,55.87,93,100,11.01,BY,1684218088
415,bose,45.4612,8.0137,59.22,62,3,3.53,IT,1684218088
416,manakara,-22.1333,48.0167,74.64,76,7,3.24,MG,1684218088
417,kununurra,-15.7667,128.7333,89.58,31,98,11.5,AU,1684218088
418,hami,42.8,93.45,78.04,15,70,13.58,CN,1684218088
419,poum,-20.2333,164.0167,77.22,71,88,8.97,NC,1684218089
420,laguna,38.421,-121.4238,71.46,72,0,6.91,US,1684218089
421,saint-joseph,-21.3667,55.6167,82.47,71,6,3.27,RE,1684218089
422,yuancheng,36.652,107.7896,84.78,20,12,1.74,CN,1684218089
423,zhoucheng,35.9122,116.3117,97.02,20,61,21.54,CN,1684218089
424,ambilobe,-13.2,49.05,82.35,54,67,2.1,MG,1684218089
425,murupara,-38.4667,176.7,49.68,86,73,2.24,NZ,1684218089
426,paso de carrasco,-34.8603,-56.0522,59.95,94,0,0.0,UY,1684218089
427,kiruna,67.8557,20.2251,47.32,71,100,6.91,SE,1684218089
428,jahangirpur,28.1833,77.7167,104.11,16,69,9.31,IN,1684218089
429,borogontsy,62.6683,131.1683,54.93,63,100,12.8,RU,1684218089
430,guhagar,17.4842,73.1929,93.15,47,63,10.0,IN,1684218090
431,kismayo,-0.3582,42.5454,83.53,70,98,15.68,SO,1684218090
432,jiuquan,39.7432,98.5174,73.31,21,100,9.84,CN,1684218090
433,san vicente,-26.6167,-54.1333,51.06,81,0,2.08,AR,1684218090
434,itoman,26.1247,127.6694,82.42,54,20,12.66,JP,1684218090
435,mahanoro,-19.9,48.8,78.51,70,8,6.13,MG,1684218090
436,vilcun,-38.65,-72.2333,52.54,89,95,4.94,CL,1684218090
437,pondicherry,11.93,79.83,97.14,49,84,8.14,IN,1684218090
438,pinheiro machado,-31.5783,-53.3811,55.06,92,0,1.9,BR,1684218090
439,bafra,41.5678,35.9069,67.82,54,71,7.78,TR,1684218090
440,celestun,20.8667,-90.4,76.91,79,16,6.85,MX,1684218090
441,shimoda,34.6667,138.95,77.11,65,16,7.09,JP,1684218090
442,sribne,50.6638,32.9187,61.79,69,100,9.8,UA,1684218091
443,cururupu,-1.8283,-44.8683,76.17,95,77,3.2,BR,1684218091
444,jumla,29.2747,82.1838,69.75,23,1,6.35,NP,1684218091
445,marabba,12.35,32.1833,94.75,10,3,2.37,SD,1684218091
446,zonguldak,41.25,31.8333,58.05,61,95,2.42,TR,1684218021
447,kautokeino,69.0125,23.0412,51.06,77,99,8.81,NO,1684218091
448,ouallam,14.3188,2.0866,87.17,50,69,12.55,NE,1684218091
449,shebalino,51.2917,85.6772,53.6,44,94,8.19,RU,1684218091
450,la palma,33.8464,-118.0467,65.71,89,0,4.61,US,1684218091
451,san buenaventura,27.0833,-101.5333,70.48,74,65,6.35,MX,1684218092
452,dhidhdhoo,6.8833,73.1,82.2,80,100,16.11,MV,1684218092
453,ritchie,-29.038,24.6028,43.81,78,0,7.02,ZA,1684218092
454,mopti,14.6667,-4.0,84.24,70,100,4.61,ML,1684218092
455,mantua,45.1667,10.7833,60.06,88,100,1.01,IT,1684218092
456,palatka,29.6486,-81.6376,72.99,88,53,1.41,US,1684217848
457,vestmanna,62.1564,-7.1664,34.72,69,100,13.8,FO,1684218092
458,caravelas,-17.7125,-39.2481,70.77,95,7,3.36,BR,1684218092
459,nyagan,62.1406,65.3936,48.6,38,8,11.83,RU,1684218092
460,rio gallegos,-51.6226,-69.2181,41.05,93,75,10.36,AR,1684218036
461,kloulklubed,7.0419,134.2556,81.1,79,100,13.29,PW,1684218092
462,enna,37.5588,14.2892,53.22,84,50,8.14,IT,1684217976
463,malanville,11.8685,3.3899,84.81,59,98,9.6,BJ,1684218093
464,luderitz,-26.6481,15.1594,60.89,53,0,3.27,NA,1684218093
465,emerald,-23.5333,148.1667,82.35,35,53,7.83,AU,1684218093
466,umbita,5.2204,-73.4569,51.15,96,95,2.95,CO,1684218093
467,esperance,-33.8667,121.9,66.31,54,61,3.78,AU,1684218093
468,kemin,42.7846,75.6892,77.18,38,25,8.23,KG,1684217945
469,cockburn town,21.4612,-71.1419,79.66,83,100,10.69,TC,1684218093
470,manado,1.487,124.8455,92.17,58,20,5.75,ID,1684218093
471,fortaleza,-3.7227,-38.5247,80.22,94,40,5.75,BR,1684217799
472,weihe,32.9952,105.3247,79.95,37,68,6.08,CN,1684218093
473,karymskoye,51.6167,114.35,62.46,11,3,12.86,RU,1684218093
474,makat,47.6469,53.3463,67.28,27,100,14.74,KZ,1684218094
475,same,-4.0667,37.7333,71.24,75,87,4.72,TZ,1684218094
476,port hardy,50.6996,-127.4199,57.38,82,20,2.3,CA,1684218094
477,madang,-5.2246,145.7966,79.34,91,100,9.95,PG,1684218094
478,constitucion,-35.3333,-72.4167,54.48,91,50,4.56,CL,1684218094
479,dubbo,-32.25,148.6167,66.33,32,0,14.97,AU,1684218094
480,petropavlovsk-kamchatskiy,53.0452,158.6483,52.39,54,0,15.66,RU,1684218094
481,vila velha,-20.3297,-40.2925,71.94,84,75,6.91,BR,1684218094
482,gucheng,35.9115,111.3192,92.25,23,79,8.03,CN,1684218094
483,santa isabel do rio negro,-0.4139,-65.0192,73.44,100,100,0.65,BR,1684218095
484,kazachinskoye,57.6953,93.2761,49.42,38,100,7.92,RU,1684218095
485,port lincoln,-34.7333,135.8667,59.47,67,99,14.29,AU,1684218095
486,kailua,21.4022,-157.7394,73.49,77,19,1.01,US,1684218095
487,marsh harbour,26.5412,-77.0636,76.23,78,43,9.98,BS,1684218095
488,mahendragarh,28.2833,76.15,100.27,19,96,11.07,IN,1684218095
489,timra,62.487,17.3257,55.08,62,0,2.3,SE,1684218095
490,klaksvik,62.2266,-6.589,36.52,68,100,26.46,FO,1684217966
491,bar harbor,44.3876,-68.2039,57.52,55,20,4.61,US,1684218096
492,chicama,-7.8447,-79.1469,72.14,85,64,6.29,PE,1684218096
493,zhigansk,66.7697,123.3711,40.64,70,100,12.93,RU,1684218096
494,barra do garcas,-15.89,-52.2567,63.05,66,0,2.33,BR,1684218096
495,martinsburg,39.4562,-77.9639,61.2,89,0,5.75,US,1684218096
496,progreso,21.2833,-89.6667,74.1,84,23,6.78,MX,1684218096
497,hibbing,47.4272,-92.9377,61.95,70,0,0.0,US,1684218096
498,mayumba,-3.432,10.6554,78.31,90,100,5.61,GA,1684218096
499,korla,41.7597,86.1469,80.6,18,0,8.97,CN,1684218096
500,redmond,47.674,-122.1215,68.94,79,98,5.01,US,1684218097
501,kichera,55.9375,110.0997,42.01,50,99,8.32,RU,1684218097
502,gusau,12.1628,6.6614,82.96,58,100,11.34,NG,1684218097
503,saint-pierre,-21.3393,55.4781,83.57,65,0,4.61,RE,1684218097
504,hanzhong,33.0728,107.0303,85.93,39,76,2.48,CN,1684218097
505,seredka,58.1584,28.1858,58.75,64,100,9.8,RU,1684218097
506,nakusp,50.2499,-117.8023,59.34,67,6,2.3,CA,1684218097
507,jasper,37.2001,-94.3502,64.24,95,100,6.91,US,1684218097
508,leh,34.1667,77.5833,46.65,38,16,2.46,IN,1684218097
509,talnakh,69.4865,88.3972,31.21,77,57,4.41,RU,1684218097
510,plattsburgh,44.6995,-73.4529,63.36,30,100,0.0,US,1684218097
511,dalvik,65.9702,-18.5286,26.53,64,7,6.11,IS,1684218097
512,sibolga,1.7427,98.7792,87.69,63,78,4.92,ID,1684218098
513,bilgoraj,50.5411,22.722,58.66,78,72,6.44,PL,1684218098
514,nantucket,41.2835,-70.0995,57.99,84,0,16.11,US,1684217929
515,la merced,5.4019,-75.8847,55.67,97,94,0.76,CO,1684218098
516,canberra,-35.2835,149.1281,64.54,50,40,5.99,AU,1684218041
517,amos,48.5669,-78.1162,37.51,88,100,5.26,CA,1684218098
518,ahuimanu,21.4447,-157.8378,73.2,75,0,8.05,US,1684218098
519,mayo,38.8876,-76.5119,62.96,78,0,5.75,US,1684218098
520,ayagoz,47.9714,80.4392,62.1,27,52,14.72,KZ,1684218098
521,rawson,-43.3002,-65.1023,63.55,37,100,13.09,AR,1684218098
522,yabassi,4.457,9.9682,76.55,98,98,0.47,CM,1684218098
523,takoradi,4.8845,-1.7554,76.55,89,100,4.47,GH,1684218099
524,tupik,54.4253,119.9327,45.59,55,100,12.21,RU,1684218099
525,adana,36.985,35.2881,82.92,32,0,13.8,TR,1684218099
526,dicabisagan,17.0818,122.4157,84.96,81,100,7.85,PH,1684218099
527,kedougou,12.5579,-12.1743,86.58,66,0,9.22,SN,1684218099
528,gonbad-e qabus,37.25,55.1672,59.95,71,97,10.67,IR,1684217980
529,cidreira,-30.1811,-50.2056,60.49,87,19,7.9,BR,1684218099
530,ajdabiya,30.7554,20.2263,67.64,63,20,19.69,LY,1684218099
531,kalabo,-14.97,22.6814,65.08,55,28,6.62,ZM,1684218099
532,ovsyanka,55.9575,92.5519,43.77,87,100,4.63,RU,1684217953
533,shush,32.1942,48.2436,88.39,7,0,13.6,IR,1684218099
534,abu kamal,34.4506,40.9171,78.55,18,43,12.59,SY,1684218099
535,nadvoitsy,63.8667,34.3167,54.84,62,51,7.78,RU,1684218099
536,la tuque,47.4334,-72.7824,52.05,62,100,6.91,CA,1684218100
537,naryshkino,52.9678,35.7268,59.54,63,20,8.84,RU,1684218100
538,ambulu,-8.345,113.6058,81.93,65,51,7.99,ID,1684218100
539,linxia,35.6003,103.2064,77.63,27,30,12.97,CN,1684218071
540,kirakira,-10.4544,161.9205,81.36,86,100,6.13,SB,1684218100
541,sultanpur,26.2667,82.0667,106.86,9,22,8.41,IN,1684218100
542,murgab,37.4966,61.9714,62.47,59,75,16.11,TM,1684218100
543,mbandaka,0.0487,18.2603,73.54,94,70,2.1,CD,1684218100
544,limbang,4.75,115.0,89.71,75,58,5.46,MY,1684218100
545,tura,25.5198,90.2201,92.68,42,1,7.2,IN,1684218100
546,tarumovka,44.0761,46.5361,68.0,52,29,14.12,RU,1684218100
547,umea,63.8284,20.2597,54.91,76,0,3.44,SE,1684217903
548,brigantine,39.4101,-74.3646,61.03,81,0,6.91,US,1684218100
549,dengzhou,37.8086,120.7508,86.77,28,0,21.88,CN,1684218101
550,sekoma,-24.4,23.8833,56.46,36,17,5.3,BW,1684218101
551,kirkenaer,60.4564,12.0582,50.04,78,99,2.06,NO,1684218101
552,monastyrshchina,54.3496,31.838,59.0,67,100,14.36,RU,1684218101
553,camana,-16.6228,-72.7111,67.01,89,30,3.98,PE,1684218101
554,nisia floresta,-6.0911,-35.2086,75.58,91,18,5.32,BR,1684218101
555,fairmont,39.4851,-80.1426,59.83,91,100,3.2,US,1684218101
556,tanabe,33.7333,135.3667,76.21,50,20,10.36,JP,1684218101
557,lorengau,-2.0226,147.2712,83.59,81,98,11.7,PG,1684218101
558,tigil,57.8,158.6667,49.95,81,100,3.85,RU,1684218101
559,jalingo,8.8833,11.3667,81.52,73,100,6.64,NG,1684218101
560,kachug,53.9606,105.8817,52.86,33,100,12.66,RU,1684218102
561,yulara,-25.2406,130.9889,73.56,21,19,11.83,AU,1684218102
562,caramay,10.1815,119.236,88.47,61,24,1.66,PH,1684218102
563,sakakah,29.9697,40.2064,80.17,11,30,19.01,SA,1684217885
564,portland,45.5234,-122.6762,67.98,73,75,3.44,US,1684218102
565,devonport,-41.1667,146.35,53.53,55,8,1.01,AU,1684218102
566,berbera,10.4396,45.0143,91.8,58,61,4.47,SO,1684218102
567,bagdarin,54.4333,113.6,52.02,22,42,13.98,RU,1684218102
568,eyl,7.9803,49.8164,87.62,55,57,17.02,SO,1684218102
569,takhtamukay,44.9215,38.9958,62.56,72,0,2.24,RU,1684218102
570,sterlibashevo,53.4376,55.2578,64.42,51,91,6.89,RU,1684218102
571,chicago,41.85,-87.65,53.67,54,100,3.44,US,1684218102
572,vostok,46.4856,135.8833,72.01,35,81,9.44,RU,1684218103
573,howard springs,-12.497,131.047,93.11,53,64,5.46,AU,1684218103
574,rio claro,-22.4114,-47.5614,51.44,85,23,0.76,BR,1684217853
575,san patricio,28.017,-97.5169,78.66,86,100,5.66,US,1684218103
576,comarapa,-17.9,-64.4833,49.32,94,14,3.18,BO,1684218103
577,biltine,14.5333,20.9167,94.26,14,54,5.7,TD,1684218103
578,montecristo,8.2971,-74.4733,76.77,98,100,0.38,CO,1684218103
579,juchitlan,20.0833,-104.1167,66.61,60,8,1.03,MX,1684218103
580,quang ngai,15.1167,108.8,94.3,54,18,9.62,VN,1684218103
581,aklavik,68.2191,-135.0107,52.84,59,92,2.59,CA,1684218103
582,edgewood,39.4187,-76.2944,62.53,81,0,3.44,US,1684218103
583,north adams,42.7009,-73.1087,58.91,39,0,10.0,US,1684218103
584,rawicz,51.6095,16.8585,56.3,91,30,10.13,PL,1684218104
585,el tigre,8.8875,-64.2454,78.26,73,100,11.43,VE,1684218104
586,seryshevo,51.0933,128.3786,59.23,27,86,8.32,RU,1684218104
587,yar-sale,66.8333,70.8333,28.02,88,99,22.17,RU,1684218104
588,hajnowka,52.7433,23.5812,56.84,81,81,11.52,PL,1684218104
589,bonavista,48.6499,-53.1147,40.39,85,99,19.73,CA,1684218104
590,stromness,58.965,-3.296,48.16,84,62,18.99,GB,1684217987
591,bandeirantes,-23.11,-50.3675,53.58,85,1,3.09,BR,1684218104
592,basse,52.5518,9.5069,52.25,76,75,16.11,DE,1684218104
593,ulaangom,49.9811,92.0667,54.07,25,28,8.68,MN,1684218104
594,horsham,51.064,-0.3272,49.44,89,0,6.91,GB,1684218006
595,zhangye,38.9342,100.4517,72.34,27,100,5.57,CN,1684218104
596,tautira,-17.7333,-149.15,79.84,72,14,1.79,PF,1684218104
597,clarksdale,34.2001,-90.5709,76.98,78,5,4.61,US,1684218105
598,yankton,42.8711,-97.3973,56.12,76,0,5.75,US,1684218105
599,omagh,54.6,-7.3,43.3,95,40,3.69,GB,1684218105
600,moskovskiy,55.5991,37.355,62.67,44,0,11.18,RU,1684218105
601,abeche,13.8292,20.8324,92.03,18,61,4.74,TD,1684218105
602,shelburne,44.0787,-80.2041,52.36,48,24,12.46,CA,1684218105
603,golyshmanovo,56.3979,68.3728,63.16,41,43,16.02,RU,1684218105
604,vilhena,-12.7406,-60.1458,65.16,84,8,3.49,BR,1684217893
